URL,Start Time,End Time
awAnS1sTX80, 0.000, 10.000
axmzwDkTHbI, 50.000, 60.000
ay3o_T_I0zg, 10.000, 20.000
aypNlHTADa4, 0.000, 10.000
b12pKZ_6daU, 0.000, 10.000
b1Jy_GiDkio, 0.000, 10.000
b1Q8utSjEvc, 70.000, 80.000
b1RK5lLj2As, 0.000, 10.000
b3EcxXRah7w, 40.000, 50.000
b4cDCqz0p-g, 0.000, 10.000
b5IOL-9-sIg, 40.000, 50.000
b9pCoBkndR8, 60.000, 70.000
b9tlJNHc2ew, 30.000, 40.000
bHw4iqSc6d8, 10.000, 20.000
bKBzhRvw_Zc, 10.000, 20.000
bSRqgFVWRvA, 20.000, 30.000
bSw2NLHd49k, 10.000, 20.000
bWFoSj3GyUI, 0.000, 10.000
bXa7pWK8Hqk, 20.000, 30.000
bd4pXHY5et4, 500.000, 510.000
bdORZBzE7Bk, 30.000, 40.000
bgscR_Jgu7Y, 10.000, 20.000
bky1LcCC3_k, 10.000, 20.000
blLdfAe72R8, 20.000, 30.000
bneOGU2J9n8, 60.000, 70.000
bopnTRKkEcE, 10.000, 20.000
bq5OAtZRS9U, 40.000, 50.000
bsUlhCWi6T4, 0.000, 10.000
bsf1YebBudA, 80.000, 90.000
btuT8sGLOXI, 10.000, 20.000
bvVRaAUIjYQ, 80.000, 90.000
byYSGX_DZuw, 140.000, 150.000
c1abqFU2fk0, 80.000, 90.000
c4Ouexpjexw, 40.000, 50.000
c5DPrfjcnsw, 30.000, 40.000
c76E8xa3trU, 30.000, 40.000
cBdL4P0VVAw, 160.000, 170.000
cDC_SS9Dwks, 10.000, 20.000
cEeCuEzg3Sw, 10.000, 20.000
cGKzEzxM79I, 60.000, 70.000
cGTxu75HWDE, 170.000, 180.000
cGxFJffza0c, 20.000, 30.000
cKU0bKG4rWI, 40.000, 50.000
cKsBrnjC-ZE, 10.000, 20.000
cOz0NvVnsRY, 20.000, 30.000
cPBgmCQfeME, 10.000, 20.000
cRGn3wg0r1I, 80.000, 90.000
cSV8heZs6j0, 100.000, 110.000
cTutuOzxuxM, 120.000, 130.000
cUlCe6oprX8, 30.000, 40.000
cVHyfF1XBSo, 20.000, 30.000
cYuAwZtHq-U, 50.000, 60.000
cZhKIzbjKW4, 0.000, 10.000
ca0ZBiYTMUU, 0.000, 10.000
cgv1mRu_z9s, 10.000, 20.000
cjiXCd2Syq8, 230.000, 240.000
cjlTP00ZfJk, 10.000, 20.000
ckzs7IezyLA, 0.000, 10.000
co86sI6yQYo, 150.000, 160.000
cowCZjpF6VY, 40.000, 50.000
cp-cFndaRcM, 0.000, 10.000
cqcBouzbKZY, 420.000, 430.000
ctVOFFZDWsI, 30.000, 40.000
cvMANFp-PNU, 40.000, 50.000
cy_vlIclVIk, 0.000, 10.000
d-OP2-GuXFg, 10.000, 20.000
d2ACORARS88, 30.000, 40.000
d45y4LnudqQ, 0.000, 10.000
d9B4rR5T9kM, 80.000, 90.000
dADr6479WTM, 170.000, 180.000
dPSASl-_CWk, 30.000, 40.000
dQ5F_j4kVgw, 20.000, 30.000
dQDIKplhYYo, 60.000, 70.000
dTFeifReAAM, 50.000, 60.000
dTdsVMH4lmM, 140.000, 150.000
dWe9FLAn_Ok, 0.000, 10.000
dXd7H7_bPMc, 60.000, 70.000
dYXTUpqce-0, 10.000, 20.000
dYZSKX7vuRI, 300.000, 310.000
dYaVx9-VFoA, 40.000, 50.000
dYdXzZDnTjM, 30.000, 40.000
dYpPVVHmE-c, 50.000, 60.000
dZUBkheUIX0, 20.000, 30.000
dZlCsmWc8dk, 10.000, 20.000
dakhkIv8pxQ, 10.000, 20.000
deakTdKhh38, 10.000, 20.000
dgkNTa5kHas, 10.000, 20.000
di5GOQ9o6Xw, 40.000, 50.000
dkLriXfkjWc, 60.000, 70.000
dkwLpvjRySM, 0.000, 10.000
dnFupCMS6eo, 20.000, 30.000
do9vsbTRu-c, 20.000, 30.000
dp1uFuH3VsY, 40.000, 50.000
dsxAuophdzk, 30.000, 40.000
dubTmw3-22w, 0.000, 10.000
dvELmFZ-Vck, 110.000, 120.000
dw1uKA7mFMM, 10.000, 20.000
dw1wC66qM98, 0.000, 10.000
dxGiwfNI41s, 10.000, 20.000
dxytyPvfF3s, 0.000, 10.000
dzdVqeM1nWg, 140.000, 150.000
e-DT9zFVTF4, 30.000, 40.000
e-_K5vuHbRs, 20.000, 30.000
e0oIYZeIDFA, 30.000, 40.000
e7J9W17hm1c, 50.000, 60.000
eBIeqktGy6I, 70.000, 80.000
eCD_-32__UM, 0.000, 10.000
eCokj2d1-1g, 50.000, 60.000
eEVU7HqtrKo, 70.000, 80.000
eGEcV_nIJNw, 90.000, 100.000
eN3pW6ZjU1Q, 20.000, 30.000
eOZ3FpULkCc, 10.000, 20.000
eQOVN-DxRmA, 0.000, 10.000
eRB1yBhbJ9E, 0.000, 10.000
eS5UfPm2P9I, 0.000, 10.000
eUbCdUkI75I, 0.000, 10.000
eXiY51F-eWM, 10.000, 20.000
eaWV18v_KfU, 20.000, 30.000
ebNAyxMrz5Q, 110.000, 120.000
ec8VEXyGJ38, 140.000, 150.000
ecGB2PBsY54, 380.000, 390.000
ecJx5sYZRmY, 10.000, 20.000
eeTP65f4Sn4, 20.000, 30.000
ekcHhXgy5l0, 0.000, 10.000
elg0YTt7wow, 0.000, 10.000
enHT8GT1mJs, 440.000, 450.000
enaI49cnsIw, 30.000, 40.000
eq7ZbFa-yQ4, 10.000, 20.000
eqVDAk-9_RE, 10.000, 20.000
es_DElgmqdg, 110.000, 120.000
etPXdKWuIoo, 20.000, 30.000
ev_YYiTtIKI, 250.000, 260.000
ewERBf3r55A, 0.000, 10.000
ewktw9F2Weo, 0.000, 10.000
f6r3kyYfkRo, 90.000, 100.000
f773gS0T_dQ, 40.000, 50.000
f7uCCp02FMM, 0.000, 10.000
f8hG8Kn0t84, 20.000, 30.000
fBYDJWChe5c, 20.000, 30.000
fBpi8BK-G4U, 40.000, 50.000
fDmIW5pEKxg, 50.000, 60.000
fG1pHRylZZk, 110.000, 120.000
fKY6pnvgCVk, 130.000, 140.000
fL1PBAHmQBs, 50.000, 60.000
fL7Uq_1zeeE, 0.000, 10.000
fMQSgZcu2Ac, 50.000, 60.000
fPHwEfbFPxo, 30.000, 40.000
fSAs-T-WRso, 0.000, 10.000
fSDxsF8xAng, 40.000, 50.000
fdWQ_BHuXRo, 110.000, 120.000
ff840aoXcYk, 10.000, 20.000
fh1OUccB-Bk, 40.000, 50.000
fj8VJcuBZa8, 0.000, 10.000
fjEyRXPYrP0, 10.000, 20.000
fnHHj8AEdfw, 10.000, 20.000
foRp03d4xJk, 110.000, 120.000
fw3akiYGlic, 30.000, 40.000
g-CqUaJ4usE, 110.000, 120.000
g-UDJVpWRD8, 10.000, 20.000
g-m6uaEWMSo, 10.000, 20.000
g39hfrAurhU, 50.000, 60.000
g3ZC3vVooR4, 50.000, 60.000
g42pU0B4iRg, 10.000, 20.000
g5sDOmkCt_Y, 20.000, 30.000
g6YNEozRzyU, 0.000, 10.000
g9Gee77RhiI, 0.000, 10.000
gAMpXTGUO_Y, 90.000, 100.000
gBWqfhMGy_M, 0.000, 10.000
gDHtHNpKBAc, 0.000, 10.000
gFITbPn7Tv4, 260.000, 270.000
gR4Ow6QEH0U, 40.000, 50.000
gSdeNUIHQ1E, 10.000, 20.000
gU3-ybrgSBo, 60.000, 70.000
gUWRGZLp2zM, 70.000, 80.000
gWeiXk-RiUE, 140.000, 150.000
gWiLZX6uUcA, 80.000, 90.000
gX_0AqNpQlU, 30.000, 40.000
gaG3kCB67Fw, 10.000, 20.000
gbhbisF4_sE, 0.000, 10.000
gcEXBZtcBzs, 30.000, 40.000
gcjsOHa23SM, 13.000, 23.000
gdxQeNArwWc, 30.000, 40.000
ge6oDJ9cbb4, 20.000, 30.000
gip4hl49NcY, 10.000, 20.000
glWo2TC_1v4, 40.000, 50.000
gntkUOw8GXY, 40.000, 50.000
gqn_eeor8Lc, 150.000, 160.000
gschXBXjw5w, 0.000, 10.000
gsidfV9SBCc, 50.000, 60.000
gv2s9AKxLlE, 120.000, 130.000
h014W0lKTe8, 20.000, 30.000
h0UTredeLKo, 30.000, 40.000
h0hA2oIAcvg, 10.000, 20.000
h1J3m3tAgfM, 0.000, 10.000
h1Txj-vqK34, 0.000, 10.000
h48iaS-jxhw, 0.000, 10.000
h5RuUslNZq8, 0.000, 10.000
h5hr19kxf-I, 80.000, 90.000
h7uYXwTbyYE, 110.000, 120.000
h8lgRD33vos, 180.000, 190.000
h9yznaK0UL4, 10.000, 20.000
hBmcqwS4rYo, 0.000, 10.000
hCi1UfJmchk, 40.000, 50.000
hDMHIDJdfDA, 40.000, 50.000
hDUAa6cf_VI, 50.000, 60.000
hIVjbk8CgRU, 40.000, 50.000
hIX1iVbPx0w, 60.000, 70.000
hL44w6Oj4wg, 30.000, 40.000
hRCOQJirSKs, 0.000, 10.000
hTUF59gv68A, 20.000, 30.000
hUu_wEJY22o, 0.000, 10.000
hWcQFsJ2i4Y, 80.000, 90.000
hWe83VZ3CKU, 80.000, 90.000
hb4BRhly8Uk, 90.000, 100.000
hda5q5D6f30, 0.000, 10.000
he08LUQETuY, 30.000, 40.000
heptZreTr_Q, 10.000, 20.000
hf-JJh8mBKA, 0.000, 10.000
hhGBmoh6Rok, 0.000, 10.000
hilPzCDIxo8, 10.000, 20.000
hjR7awLx-ZQ, 20.000, 30.000
hkooLgtbI58, 10.000, 20.000
hky_1_uTJnI, 20.000, 30.000
hlPtFwk3_b8, 10.000, 20.000
hnRAlTccm-k, 20.000, 30.000
hqsX4qI04Oc, 60.000, 70.000
hsAnIv1pOx0, 140.000, 150.000
ht8D0j5Okgg, 50.000, 60.000
hy_-MyUqiyw, 0.000, 10.000
i0FEu9Fz9iQ, 80.000, 90.000
i2r7TmiZooo, 90.000, 100.000
i3BWnPsQPa8, 30.000, 40.000
i4zzIM7ua-0, 20.000, 30.000
i6M0BNXBR7o, 180.000, 190.000
i89Rk8SwDvw, 110.000, 120.000
iAXyrmDuBb0, 20.000, 30.000
iBADWLy4kaI, 100.000, 110.000
iDdiLLw8uoM, 0.000, 10.000
iFPgF3A3omo, 50.000, 60.000
iJ_KDyKML_E, 140.000, 150.000
iKEDZHYyo2Y, 20.000, 30.000
iKggeiRW4XU, 50.000, 60.000
iMi-yZT25LE, 10.000, 20.000
iN38yxY4MBk, 20.000, 30.000
iSQ11OoI6R8, 20.000, 30.000
iSgUGMEjCQ4, 10.000, 20.000
iTbNTSApNPE, 10.000, 20.000
iVr-ZU2eYZU, 320.000, 330.000
iYQ92zhN_X8, 0.000, 10.000
ic9xxOhy5p4, 60.000, 70.000
idd3QF4QACY, 0.000, 10.000
ifKpiFeYWlk, 110.000, 120.000
insc63Lirw0, 20.000, 30.000
ipzs_rpnf8Q, 130.000, 140.000
ivEPVTc_V0o, 50.000, 60.000
iwj_PQPral0, 0.000, 10.000
ixaVHv5vqlw, 10.000, 20.000
iyL9b3NDefo, 20.000, 30.000
iz4mTAHkk1k, 60.000, 70.000
j0GKVcl-uRc, 60.000, 70.000
j0Tg5R88Jyc, 50.000, 60.000
j0ZFih09F8Y, 70.000, 80.000
j4QA8ataTfs, 20.000, 30.000
j4QeBlGO3Do, 30.000, 40.000
jC3nCKor-7U, 10.000, 20.000
jHt9SL4a-Go, 60.000, 70.000
jIrOAUMjYHQ, 20.000, 30.000
jKGWb2mbY-U, 0.000, 10.000
jKcTEJWhfeY, 50.000, 60.000
jKfrBNEGDwQ, 0.000, 10.000
jMz590c-Tow, 140.000, 150.000
jRltOqiCIJ4, 60.000, 70.000
jRoMnsAMwD4, 30.000, 40.000
jSpxOsOUqSc, 120.000, 130.000
jZCRIyoNGPQ, 10.000, 20.000
j_5ZTr_sk6Y, 50.000, 60.000
j_ZEf-vMo4o, 0.000, 10.000
jb0aHG37PWI, 0.000, 10.000
jcSvycCvUqk, 10.000, 20.000
jcomnFCrvfA, 110.000, 120.000
jdCw86PiqMM, 10.000, 20.000
jdtEFFrUTa8, 50.000, 60.000
jfJc7JCDm5k, 30.000, 40.000
jgREpBfnWo0, 0.000, 10.000
jhGKgN90myI, 10.000, 20.000
jpO3-RyFkQs, 50.000, 60.000
jpm5b0-EwVM, 40.000, 50.000
jrNIXdCehBQ, 100.000, 110.000
jrz9b_LVDR0, 10.000, 20.000
js3gMXUxhSo, 530.000, 540.000
jvJwxhtVt-U, 90.000, 100.000
jviaGVJm9w8, 20.000, 30.000
jzAJ75Y4qsw, 40.000, 50.000
jzfK0w5dTpw, 250.000, 260.000
k08u67m23c8, 50.000, 60.000
k1qlTgt4Mxo, 0.000, 10.000
k7MyVf1Sd58, 60.000, 70.000
k7hPgsXtZro, 40.000, 50.000
kAW3V9nFHd0, 20.000, 30.000
kB_B-E3fRNI, 0.000, 10.000
kCGmGYdiAFY, 40.000, 50.000
kEu-w7UbCPE, 490.000, 500.000
kN0J4ytiX3A, 20.000, 30.000
kNCk3dg7rgs, 130.000, 140.000
kNGXPjQB9RU, 0.000, 10.000
kNm99aeADrY, 10.000, 20.000
kNoXFqC4klU, 40.000, 50.000
kQIMHWQgM0c, 50.000, 60.000
kQNUo-nhtDs, 210.000, 220.000
kRBvrsQSs18, 10.000, 20.000
kgqQMsI424g, 100.000, 110.000
kiP78co-vfw, 60.000, 70.000
kjeXJ-0Ezzo, 50.000, 60.000
kjjRwjLj2Lo, 50.000, 60.000
kkOJsWRDfxw, 140.000, 150.000
knrO_pKZaJ8, 50.000, 60.000
ktTH2R4I9aQ, 10.000, 20.000
ku7jPRKdx9k, 10.000, 20.000
kuLIuCOSloY, 100.000, 110.000
kwC9_qrgrU0, 170.000, 180.000
l3FhNC69OUo, 0.000, 10.000
l486Orke-yI, 70.000, 80.000
l5CwI_WONvo, 50.000, 60.000
l5HyDkzKgMM, 30.000, 40.000
l9f6ajqbvxE, 20.000, 30.000
lAizHZ0RnBM, 40.000, 50.000
lBQz05XWTxc, 30.000, 40.000
lDVofENC9oU, 0.000, 10.000
lFczCzorN7E, 30.000, 40.000
lHmhYcegkI8, 130.000, 140.000
lIhzSg2-RS8, 60.000, 70.000
lKT-goNG96g, 0.000, 9.000
lKgl39my9l4, 280.000, 290.000
lMKLUaokqG8, 30.000, 40.000
lP_2BYZivkQ, 10.000, 20.000
lPbflES85_Q, 70.000, 80.000
lPnU2Qe62sU, 40.000, 50.000
lQXFEOlN0tc, 70.000, 80.000
lRGxE4FfxNk, 30.000, 40.000
lReFHTDWPzo, 20.000, 30.000
lRnLj2GIdvk, 0.000, 10.000
lTd5AmsOIUU, 10.000, 20.000
lTfNLKEy1RU, 120.000, 130.000
lUWEPGAe048, 40.000, 50.000
lUpoXDQymgM, 380.000, 390.000
lWKIlvx3htU, 40.000, 50.000
lXhLUWN7WZc, 50.000, 60.000
lYKlgVLXUrc, 20.000, 30.000
lYOpVm2w_gw, 30.000, 40.000
lYVXbfw7ZOU, 50.000, 60.000
lZ9tpXv7sUo, 10.000, 20.000
lZFdg8nj17I, 40.000, 50.000
lawza_mlQ8U, 30.000, 40.000
lbW7btmep6Q, 10.000, 20.000
ld9qe2J9Huk, 80.000, 90.000
le8uw8WGxsA, 0.000, 10.000
lgaSbf3ufaE, 70.000, 80.000
lhZF9e1KKsw, 20.000, 30.000
lm_nWEe6gp8, 50.000, 60.000
ln8f6cki1f8, 0.000, 10.000
ltzRs0cIdZQ, 20.000, 30.000
luYWAHJjN8c, 20.000, 30.000
luyMU0zLuaI, 80.000, 90.000
lv9J6TXCXQE, 30.000, 40.000
lxgt_ZacMxs, 100.000, 110.000
m-m-SaAl7OE, 30.000, 40.000
m0SrKf5myEg, 0.000, 10.000
m1elM4EDEug, 100.000, 110.000
m3icX4Qzawo, 30.000, 40.000
mC2ctW0XM1Q, 10.000, 20.000
mF28O9zNgVs, 50.000, 60.000
mGDXcyEUozE, 0.000, 10.000
mHhAwCZFz-Y, 110.000, 120.000
mIp_YiaVTLU, 50.000, 60.000
mJtz9vaHXtc, 170.000, 180.000
mQOxGgUq5dU, 40.000, 50.000
mShASBZ6umA, 30.000, 40.000
mXYMfuogo3w, 40.000, 50.000
mXopAG_fjP4, 10.000, 20.000
mYe4PyoRqE8, 110.000, 120.000
mZnYGU8_sBk, 30.000, 40.000
ma70rbLVN5c, 0.000, 10.000
mbKzucwVVOE, 0.000, 10.000
meblm4o7qdU, 20.000, 30.000
mgBC829bN4U, 50.000, 60.000
mhSIy1OruFs, 20.000, 30.000
mlZOqtAgiHc, 50.000, 60.000
mn6bl73sEhY, 10.000, 20.000
mn824q6UoMg, 140.000, 150.000
mnNa70XSE0A, 10.000, 20.000
mnQUsFKHVeI, 70.000, 80.000
mnqe8qcjXuM, 30.000, 40.000
mpNxdQjHhto, 120.000, 130.000
mpPoErVZs3s, 70.000, 80.000
mpukikvLNRY, 200.000, 210.000
mqq7nPNkdrI, 70.000, 80.000
msaGtIrD8dQ, 20.000, 30.000
muH7itU9y54, 10.000, 20.000
mvOj5TnU4vs, 50.000, 60.000
mvZ8-cyzqOY, 0.000, 10.000
mvwrt4vz72Y, 40.000, 50.000
mz3tFIFw8iQ, 160.000, 170.000
n-P_OLxAtH4, 10.000, 20.000
n1JIY0yyPF8, 170.000, 180.000
n3BlU9eUzS8, 80.000, 90.000
n67LR4YKPxQ, 490.000, 500.000
n9gChts4V2c, 60.000, 70.000
nA0AI0tWqSg, 10.000, 20.000
nBjd2Kb4uGA, 20.000, 30.000
nBr10qrRV8k, 10.000, 20.000
nDin7ug5g6M, 0.000, 10.000
nEVWRQqAWZE, 0.000, 10.000
nFgJKULJHHw, 70.000, 80.000
nHArHj2Kdqc, 0.000, 10.000
nIhNrf1MG-A, 20.000, 30.000
nKzgMJLMxxw, 30.000, 40.000
nMHK7UXquIk, 20.000, 30.000
nOPw7Q4MbwY, 20.000, 30.000
nU0XYlNVccc, 160.000, 170.000
nU3XxruErcY, 70.000, 80.000
nUsf6Ylqi88, 40.000, 50.000
nUyZwc_uVjk, 50.000, 60.000
n_1blRUJebs, 60.000, 70.000
ndP3Ho6IIH4, 20.000, 30.000
ngaYiqvCi4s, 50.000, 60.000
ngibv4_sKPw, 0.000, 10.000
nhXgL9iT4gI, 20.000, 30.000
niwgMbB6tpQ, 10.000, 20.000
nl9jX-HRROU, 20.000, 30.000
nn8UQPwuGZs, 0.000, 10.000
np5ttRbFvNw, 30.000, 40.000
nwK8h4KnfB0, 40.000, 50.000
nxePwZonM7c, 130.000, 140.000
nxjXLOrd3R4, 20.000, 30.000
nyalJ4CSwMY, 40.000, 50.000
o-F0pmp0Uy4, 40.000, 50.000
o1JGNm22Zy8, 80.000, 90.000
o1oGInX97N4, 60.000, 70.000
o4pxsprVLGg, 10.000, 20.000
o6QsWCeU2pw, 30.000, 40.000
o9DhyfMThHE, 10.000, 20.000
oDS-n6hM2Xc, 10.000, 20.000
oER2sU-DvXI, 50.000, 60.000
oFiA12sNPyo, 20.000, 30.000
oI8lfKExOxc, 0.000, 10.000
oJWG2XBa7lk, 40.000, 50.000
oKM4GZDw0VA, 40.000, 50.000
oQJuQpXuUA4, 70.000, 80.000
oR4axGJb728, 150.000, 160.000
oRs5ObHhBz0, 90.000, 100.000
oSi05AX7VhQ, 120.000, 130.000
oTMgx1a0qIA, 40.000, 50.000
oUFs08hPQOk, 40.000, 50.000
oUxTEvjvE_4, 20.000, 30.000
oYKfsMpkwo0, 120.000, 130.000
oYQY0Y7-ZSE, 40.000, 50.000
oYeQwSeU7AM, 0.000, 10.000
oZBqxEHUOQc, 0.000, 10.000
oZKsd6APIdQ, 20.000, 30.000
obBmWqmqw6I, 120.000, 130.000
offBLWGmv-Q, 0.000, 10.000
ojlPlYBoIwc, 40.000, 50.000
okjKi_ouub4, 30.000, 40.000
omnmljk8WjE, 0.000, 10.000
ongm6CBqzcs, 50.000, 60.000
onzsfmjowwo, 120.000, 130.000
oqFizhHjK0w, 70.000, 80.000
or--zKi9RpQ, 60.000, 70.000
ot7wi_C44M0, 40.000, 50.000
otBMbrrIkXo, 0.000, 10.000
otFifQN033o, 0.000, 10.000
ovV8RvTVJco, 30.000, 40.000
ovky8sz4ZWg, 50.000, 60.000
oxxsR1f3C6U, 0.000, 10.000
ozbxyOfHgtQ, 60.000, 70.000
p-gBN2rshI8, 230.000, 240.000
p2Vu2H0_47Q, 50.000, 60.000
p63MZybGpfI, 60.000, 70.000
p7SL0PiSMuA, 150.000, 160.000
p7kdH9Za2VA, 10.000, 20.000
pBWM1b6tAT4, 40.000, 50.000
pBu1rmkPT0Y, 180.000, 190.000
pD0Tyn_LLHU, 30.000, 40.000
pDvj-e_I5Ag, 20.000, 30.000
pEkhRub2klc, 10.000, 20.000
pFkL6kBL6ME, 120.000, 130.000
pI5dcPUpyrc, 110.000, 120.000
pJPn3bgqzyE, 30.000, 40.000
pJYhsCHLM88, 0.000, 6.000
pKDG2X2ZWuk, 10.000, 20.000
pKTFsnX2SSA, 30.000, 40.000
pKosbI8efeM, 60.000, 70.000
pLFE0_E3QqE, 0.000, 10.000
pPsaItD3YBs, 20.000, 30.000
pQESzWQQDgs, 30.000, 40.000
pR3pPJC5DFA, 170.000, 180.000
pSXhKYdisGw, 0.000, 10.000
pUj0ToPfEp4, 30.000, 40.000
pWMXPuNqwME, 20.000, 30.000
pWdMxRAhkZs, 30.000, 40.000
pWfohMG9zsI, 80.000, 90.000
pWjG5f3MIDE, 10.000, 20.000
pXM0WdTRjD0, 30.000, 40.000
pY5l0Iv_9sU, 140.000, 150.000
pYdwLn02aeM, 70.000, 80.000
paWd0AqTGzA, 20.000, 30.000
pbc6tPB6iAg, 40.000, 50.000
pdPOB8lBMGk, 30.000, 40.000
pdpxyT1cfXE, 150.000, 160.000
pf2yj_P02f4, 40.000, 50.000
pgHj25z7mPo, 10.000, 20.000
phitxI0k6L4, 50.000, 60.000
phuc8ZzdjA4, 100.000, 110.000
pjCWsR0uVCg, 30.000, 40.000
pkFDzPqq4eU, 10.000, 20.000
pkJGyJr9IeA, 10.000, 20.000
pmeh7ocxLP4, 0.000, 10.000
pnls3ZMlZbI, 0.000, 10.000
prqpbV8gsdI, 40.000, 50.000
psztkARM2NE, 10.000, 20.000
ptYqElH1Utw, 80.000, 90.000
putmuBlvyIM, 30.000, 40.000
pv3cXeXd1Zk, 260.000, 270.000
pw4I3Q0ChX0, 10.000, 20.000
pwuy9LkJHlk, 40.000, 50.000
q3IWS0NRiz0, 30.000, 40.000
q6zctKT6knY, 0.000, 10.000
q80_8toiKp4, 50.000, 60.000
qANzmiK68G8, 100.000, 110.000
qDmfl8GJoTw, 60.000, 70.000
qDuLh-cCJ04, 70.000, 80.000
qE0kv1MVWZg, 20.000, 30.000
qF-ic9KOWVs, 40.000, 50.000
qFPt3n5ro40, 130.000, 140.000
qFotsuDCCkw, 20.000, 30.000
qGiWd1b1ed8, 20.000, 30.000
qHsWqsXros0, 30.000, 40.000
qI-xdpSxWnI, 30.000, 40.000
qJ5c5hN8kJE, 10.000, 20.000
qLvR31vUT7w, 10.000, 20.000
qNCot42QcPQ, 30.000, 40.000
qR5oIZdprKQ, 40.000, 50.000
qRvosLacd5Q, 20.000, 30.000
qSCJ8puefpo, 20.000, 30.000
qU75_nJa5tQ, 30.000, 40.000
qVFDGlp63Hc, 30.000, 40.000
qWLuleckhOc, 170.000, 180.000
qXKELVpfwm8, 20.000, 30.000
qZI6vsO8d7I, 260.000, 270.000
q_nmd9qNa74, 0.000, 10.000
qaf2ASkYp44, 30.000, 40.000
qbnHjdeqL40, 80.000, 90.000
qd_QdgakcOo, 0.000, 10.000
qebYNP91oN4, 60.000, 70.000
qh5uHw-aQnk, 10.000, 20.000
qhxp3SC27Ig, 30.000, 40.000
qjgqs56SO9s, 40.000, 50.000
qkO1fHvCi8E, 10.000, 20.000
qlUcGEk8OXk, 0.000, 10.000
qpqJxuiacNs, 280.000, 290.000
qqBzft_3deM, 0.000, 10.000
qth0XiPwFcE, 0.000, 10.000
qwo5egAXEzY, 40.000, 50.000
qwoPDSuIaXE, 0.000, 10.000
qwyt-PHXUZ4, 50.000, 60.000
qya_ZpkAoxg, 30.000, 40.000
r-8pw93EkYI, 130.000, 140.000
r3Itp9yCFEg, 40.000, 50.000
r3Vu7lvvX4I, 30.000, 40.000
r4KgtHVgu-c, 0.000, 10.000
r6um-6yJWcY, 20.000, 30.000
r9O_XUaqJyI, 30.000, 40.000
rBEhAP8kmIQ, 50.000, 60.000
rBUnZCy5x-A, 10.000, 20.000
rDHef6r9XtI, 10.000, 20.000
rERQt_Y_1V0, 0.000, 10.000
rEltR7lE8R4, 20.000, 30.000
rFLwvRBakM0, 10.000, 20.000
rHmFsRZQZE4, 40.000, 50.000
rIje1lLyp8Y, 60.000, 70.000
rJY4EOcEopM, 40.000, 50.000
rLtodiBrpow, 30.000, 40.000
rMLiwxIXhgM, 110.000, 120.000
rTNW_bBuwUk, 30.000, 40.000
rVDBbVZ077o, 320.000, 330.000
rX8JXJ1biLM, 0.000, 10.000
rb7wq0UOhPk, 20.000, 30.000
rbXzrD1V-Hc, 40.000, 50.000
rbZOyG-cx5I, 90.000, 100.000
rbZSJttxgNw, 20.000, 30.000
rdC9L8sGqZw, 30.000, 40.000
rfOimEnKLeg, 20.000, 30.000
rjDXp9BCx4Y, 40.000, 50.000
rk-5TRzwbCo, 80.000, 90.000
rlLjEZv7h5Y, 30.000, 40.000
rm-vqTpsE5Q, 30.000, 40.000
rwh8wY_-if0, 50.000, 60.000
rx3fVFSjqoE, 100.000, 110.000
ry_Q1V2J_As, 0.000, 10.000
s062cOxA8ZY, 20.000, 30.000
s4CTXNjrr0A, 80.000, 90.000
s5Lp1qsdZuU, 20.000, 30.000
s9VKzJoNNEc, 10.000, 20.000
sAam2NqGhLY, 20.000, 30.000
sJfAJkVs69w, 60.000, 70.000
sLkeqCDJIyw, 120.000, 130.000
sOhlM5Df5AQ, 20.000, 30.000
sPWvlp_Qkuc, 10.000, 20.000
sSHDSo26dbo, 10.000, 20.000
sSHVsAgBMVc, 10.000, 20.000
sSMl2vc3e_k, 20.000, 30.000
sTUjF_Xp03Q, 10.000, 20.000
sXaYvll8VOw, 10.000, 20.000
sYtxzeauvOg, 20.000, 30.000
saWzxjpmky4, 70.000, 80.000
seQs2HUnPFA, 10.000, 20.000
sfd9T3evZLg, 20.000, 30.000
shbKkfJonD8, 90.000, 100.000
sjOhaWAyEwI, 10.000, 20.000
slW6ScuGiOY, 50.000, 60.000
sme0yeYniY0, 60.000, 70.000
snM6YcSu_VY, 70.000, 80.000
sncRqQ67iJU, 460.000, 470.000
soSSLDeaHN0, 10.000, 20.000
spJCm8tD9Zo, 90.000, 100.000
suyfbpYVKQg, 70.000, 80.000
svEQv-Kn_t4, 30.000, 40.000
swinRFEi1b8, 80.000, 90.000
sypvljwwK4U, 160.000, 170.000
syyyCQcHSfQ, 60.000, 70.000
t4KT3yyRnrU, 40.000, 50.000
t4ZLiPANIzM, 40.000, 50.000
t4nWegXetPg, 40.000, 50.000
t6KeLJbqCK8, 0.000, 10.000
t6MBqx5hjVw, 100.000, 110.000
t7beUXqArZk, 450.000, 460.000
t8tv5YRMJUg, 0.000, 10.000
t9ArjXzegSw, 10.000, 20.000
tB5oTYQJXUg, 90.000, 100.000
tC6IpFrED-c, 160.000, 170.000
tEqFE1YtFFo, 20.000, 30.000
tF7AQXq5T1Y, 20.000, 30.000
tFsy-8TTUxE, 30.000, 40.000
tLoiEpfIHR4, 50.000, 60.000
tMyboIIPrXQ, 30.000, 40.000
tOS-H_W3Qqk, 50.000, 60.000
tOzQTv0Nc-M, 30.000, 40.000
tPUZOqK6a3M, 40.000, 50.000
tSl21rt_8DQ, 20.000, 30.000
